session,game_id,mode,my_elo_before,opp_elo,elo_delta,my_elo_after,won,total_rounds,final_my_hp,final_opp_hp,round_num,country,excluded,my_score,opp_score,winner,damage,used_mult,my_hp_after,opp_hp_after,my_mult_after,opp_mult_after,opp1_country,opp2_country
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,2,za,False,4489,4999,opp,765,1.5,5044,6000,1.0,2.0,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,3,no,False,4777,4996,opp,438,2.0,4606,6000,1.0,2.5,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,4,ke,False,4941,4820,me,121,1.0,4606,5879,1.5,2.5,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,5,ru,False,4178,4922,opp,1860,2.5,2746,5879,1.5,3.0,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,6,bw,False,4581,4560,me,32,1.5,2746,5847,2.0,3.0,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,7,au,False,4995,4998,opp,9,3.0,2737,5847,2.0,3.5,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,8,pe,False,4356,4980,opp,2184,3.5,553,5847,2.0,4.0,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,9,it,False,4906,4990,opp,336,4.0,217,5847,2.0,4.5,,
26W23.04,0996,move,1349,1339,-16,1333,False,10,0,5847,10,ph,False,4389,4967,opp,2601,4.5,0,5847,2.0,5.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,1,si,False,4997,4900,me,97,1.0,6000,5903,1.5,1.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,2,id,False,4971,4971,tie,0,0.0,6000,5903,2.0,1.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,3,jp,False,4903,4929,opp,39,1.5,5961,5903,2.0,2.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,4,gh,False,4995,4615,me,760,2.0,5961,5143,2.5,2.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,5,ar,False,4995,4999,opp,8,2.0,5953,5143,2.5,2.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,6,za,False,4308,4994,opp,1715,2.5,4238,5143,2.5,3.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,7,at,False,4723,4889,opp,498,3.0,3740,5143,2.5,3.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,8,id,False,4998,4664,me,835,2.5,3740,4308,3.0,3.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,9,pl,False,4834,4990,opp,546,3.5,3194,4308,3.0,4.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,10,np,False,4799,4957,opp,632,4.0,2562,4308,3.0,4.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,11,tr,False,4995,4935,me,180,3.0,2562,4128,3.5,4.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,12,de,False,4716,4664,me,182,3.5,2562,3946,4.0,4.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,13,ae,False,4699,5000,opp,1355,4.5,1207,3946,4.0,5.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,14,pl,False,4632,4750,opp,590,5.0,617,3946,4.0,5.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,15,br,False,4811,4102,me,2836,4.0,617,1110,4.5,5.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,16,id,False,3697,3663,me,153,4.5,617,957,5.0,5.5,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,17,in,False,4203,4258,opp,303,5.5,314,957,5.0,6.0,,
26W23.05,0997,move,1333,0,-18,1315,False,18,0,957,18,uk,False,4891,4997,opp,636,6.0,0,957,5.0,6.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,1,my,False,4954,4998,opp,44,1.0,5956,6000,1.0,1.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,2,hk,False,4969,4982,opp,20,1.5,5936,6000,1.0,2.0,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,3,in,False,4993,4587,me,406,1.0,5936,5594,1.5,2.0,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,4,us,False,4382,4785,opp,806,2.0,5130,5594,1.5,2.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,5,ca,False,5000,4881,me,179,1.5,5130,5415,2.0,2.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,6,ru,False,4639,4994,opp,888,2.5,4242,5415,2.0,3.0,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,7,au,False,4784,4990,opp,618,3.0,3624,5415,2.0,3.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,8,co,False,4935,4558,me,754,2.0,3624,4661,2.5,3.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,9,us,False,4944,4706,me,595,2.5,3624,4066,3.0,3.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,10,mk,False,4888,4442,me,1338,3.0,3624,2728,3.5,3.5,,
26W23.05,0998,move,1315,1361,18,1333,True,11,3624,0,11,se,False,4975,3645,me,4655,3.5,3624,0,4.0,3.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,1,np,False,5000,4998,me,2,1.0,6000,5998,1.5,1.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,2,lt,False,4996,4981,me,23,1.5,6000,5975,2.0,1.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,3,pe,False,3207,4999,opp,1792,1.0,4208,5975,2.0,1.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,4,us,False,4820,4629,me,382,2.0,4208,5593,2.5,1.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,5,nz,False,4325,4994,opp,1004,1.5,3204,5593,2.5,2.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,6,ca,False,4378,4581,opp,406,2.0,2798,5593,2.5,2.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,7,za,False,4713,4968,opp,638,2.5,2160,5593,2.5,3.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,8,lv,False,4995,4996,opp,3,3.0,2157,5593,2.5,3.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,9,ru,False,2443,2640,opp,690,3.5,1467,5593,2.5,4.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,10,be,False,4805,5000,opp,780,4.0,687,5593,2.5,4.5,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,11,fr,False,4841,4940,opp,446,4.5,241,5593,2.5,5.0,,
26W23.05,0999,move,1333,1343,-16,1317,False,12,0,5593,12,in,False,4118,4711,opp,2965,5.0,0,5593,2.5,5.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,1,tn,False,4768,4767,me,1,1.0,6000,5999,1.5,1.0,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,2,ru,False,788,4041,opp,3253,1.0,2747,5999,1.5,1.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,3,co,False,4506,4230,me,414,1.5,2747,5585,2.0,1.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,4,uk,False,4382,3990,me,784,2.0,2747,4801,2.5,1.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,5,ph,False,4992,4808,me,460,2.5,2747,4341,3.0,1.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,6,za,False,4997,4607,me,1170,3.0,2747,3171,3.5,1.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,7,om,False,4847,4873,opp,39,1.5,2708,3171,3.5,2.0,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,8,vn,False,4629,4432,me,690,3.5,2708,2481,4.0,2.0,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,9,gr,False,4265,4304,opp,78,2.0,2630,2481,4.0,2.5,,
26W23.05,1000,move,1317,1310,16,1333,True,10,2630,0,10,pl,False,4874,3977,me,3588,4.0,2630,0,4.5,2.5,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,1,fr,False,4958,4101,me,857,1.0,6000,5143,1.5,1.0,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,2,es,False,4591,4826,opp,235,1.0,5765,5143,1.5,1.5,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,3,ar,False,4973,4994,opp,32,1.5,5733,5143,1.5,2.0,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,4,vn,False,4848,3880,me,1452,1.5,5733,3691,2.0,2.0,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,5,no,False,4690,4612,me,156,2.0,5733,3535,2.5,2.0,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,6,ec,False,4477,4315,me,405,2.5,5733,3130,3.0,2.0,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,7,id,False,4642,4800,opp,316,2.0,5417,3130,3.0,2.5,,
26W23.05,1001,move,1333,0,14,1347,True,8,5417,0,8,mx,False,4951,2720,me,6693,3.0,5417,0,3.5,2.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,1,ru,False,4175,4998,opp,823,1.0,5177,6000,1.0,1.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,2,uk,False,4997,4719,me,278,1.0,5177,5722,1.5,1.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,3,ba,False,4959,4859,me,150,1.5,5177,5572,2.0,1.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,4,za,False,4765,4567,me,396,2.0,5177,5176,2.5,1.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,5,au,False,4730,4996,opp,399,1.5,4778,5176,2.5,2.0,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,6,pe,False,4898,4990,opp,184,2.0,4594,5176,2.5,2.5,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,7,no,False,4748,4845,opp,243,2.5,4351,5176,2.5,3.0,,
26W23.05,1002,move,1347,1418,-13,1334,False,8,0,5176,8,in,False,3127,4990,opp,5589,3.0,0,5176,2.5,3.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,1,th,False,4329,4736,opp,407,1.0,5593,6000,1.0,1.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,2,at,False,4997,4996,me,1,1.0,5593,5999,1.5,1.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,3,us,False,3973,4791,opp,1227,1.5,4366,5999,1.5,2.0,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,4,in,False,4200,4994,opp,1588,2.0,2778,5999,1.5,2.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,5,id,False,4985,4949,me,54,1.5,2778,5945,2.0,2.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,6,lv,False,4720,5000,opp,700,2.5,2078,5945,2.0,3.0,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,7,pl,False,4929,4524,me,810,2.0,2078,5135,2.5,3.0,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,8,us,False,4996,4997,opp,3,3.0,2075,5135,2.5,3.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,9,se,False,4779,4791,opp,42,3.5,2033,5135,2.5,4.0,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,10,ke,False,4732,4770,opp,152,4.0,1881,5135,2.5,4.5,,
26W23.05,1003,move,1334,1431,-12,1322,False,11,0,5135,11,ar,False,3901,4589,opp,3096,4.5,0,5135,2.5,5.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,1,ca,False,4456,5000,opp,544,1.0,5456,6000,1.0,1.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,2,ca,False,4421,4917,opp,744,1.5,4712,6000,1.0,2.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,3,id,False,4692,4781,opp,178,2.0,4534,6000,1.0,2.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,4,py,False,4998,4795,me,203,1.0,4534,5797,1.5,2.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,5,tw,False,4957,4747,me,315,1.5,4534,5482,2.0,2.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,6,pl,False,4322,5000,opp,1695,2.5,2839,5482,2.0,3.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,7,uk,False,4943,4910,me,66,2.0,2839,5416,2.5,3.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,8,us,False,4950,4801,me,373,2.5,2839,5043,3.0,3.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,9,id,False,4914,3831,me,3249,3.0,2839,1794,3.5,3.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,10,ar,False,4827,5000,opp,519,3.0,2320,1794,3.5,3.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,11,no,False,4996,4992,me,14,3.5,2320,1780,4.0,3.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,12,ar,False,4960,4980,opp,70,3.5,2250,1780,4.0,4.0,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,13,th,False,4246,4399,opp,612,4.0,1638,1780,4.0,4.5,,
26W23.05,1004,move,1322,1443,21,1343,True,14,1638,0,14,nz,False,4847,3995,me,3408,4.0,1638,0,4.5,4.5,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,1,tr,False,4708,5000,opp,292,1.0,5708,6000,1.0,1.5,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,2,at,False,4986,4885,me,101,1.0,5708,5899,1.5,1.5,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,3,al,False,2993,4966,opp,2960,1.5,2748,5899,1.5,2.0,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,4,mx,False,4970,4998,opp,56,2.0,2692,5899,1.5,2.5,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,5,pt,False,4794,4896,opp,255,2.5,2437,5899,1.5,3.0,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,6,vn,False,4553,4523,me,45,1.5,2437,5854,2.0,3.0,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,7,kg,False,4919,4461,me,916,2.0,2437,4938,2.5,3.0,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,8,us,False,3945,4301,opp,1068,3.0,1369,4938,2.5,3.5,,
26W23.05,1005,move,1343,1211,10,1353,True,9,1369,0,9,au,False,4890,1341,me,8873,2.5,1369,0,3.0,3.5,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,1,mx,False,4998,3643,me,1355,1.0,6000,4645,1.5,1.0,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,2,my,False,4984,4966,me,27,1.5,6000,4618,2.0,1.0,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,3,ke,False,4985,4998,opp,13,1.0,5987,4618,2.0,1.5,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,4,rw,False,3313,4982,opp,2504,1.5,3483,4618,2.0,2.0,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,5,th,False,4371,4898,opp,1054,2.0,2429,4618,2.0,2.5,,
26W23.05,1006,move,1353,1201,-23,1330,False,6,0,4618,6,au,False,2395,4988,opp,6483,2.5,0,4618,2.0,3.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,1,cl,False,4998,4999,opp,1,1.0,5999,6000,1.0,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,2,us,False,4561,4499,me,62,1.0,5999,5938,1.5,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,3,au,False,4970,4667,me,455,1.5,5999,5483,2.0,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,4,ar,False,4144,3984,me,320,2.0,5999,5163,2.5,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,5,pt,False,4995,4172,me,2058,2.5,5999,3105,3.0,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,6,se,False,4877,4678,me,597,3.0,5999,2508,3.5,1.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,7,sk,False,4720,4923,opp,305,1.5,5694,2508,3.5,2.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,8,mx,False,4640,4996,opp,712,2.0,4982,2508,3.5,2.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,9,pe,False,4951,4948,me,11,3.5,4982,2497,4.0,2.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,10,id,False,4961,4961,tie,0,0.0,4982,2497,4.5,3.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,11,za,False,4519,4859,opp,1020,3.0,3962,2497,4.5,3.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,12,ec,False,5000,4634,me,1647,4.5,3962,850,5.0,3.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,13,es,False,4553,4931,opp,1323,3.5,2639,850,5.0,4.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,14,id,False,4980,4925,me,275,5.0,2639,575,5.5,4.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,15,ar,False,4978,4974,me,22,5.5,2639,553,6.0,4.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,16,ph,False,4821,4992,opp,684,4.0,1955,553,6.0,4.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,17,ca,False,4980,4942,me,228,6.0,1955,325,6.5,4.5,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,18,br,False,4527,4630,opp,464,4.5,1491,325,6.5,5.0,,
26W23.05,1007,move,1330,1404,-13,1317,False,19,0,325,19,ru,False,4443,4997,opp,2770,5.0,0,325,6.5,5.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,1,uk,False,4989,4010,me,979,1.0,6000,5021,1.5,1.0,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,2,fr,False,4976,4247,me,1094,1.5,6000,3927,2.0,1.0,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,3,co,False,4545,4994,opp,449,1.0,5551,3927,2.0,1.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,4,us,False,4698,4746,opp,72,1.5,5479,3927,2.0,2.0,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,5,us,False,5000,4623,me,754,2.0,5479,3173,2.5,2.0,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,6,my,False,4514,4998,opp,968,2.0,4511,3173,2.5,2.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,7,mx,False,4871,4865,me,15,2.5,4511,3158,3.0,2.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,8,ke,False,4990,4364,me,1878,3.0,4511,1280,3.5,2.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,9,fi,False,4995,4716,me,977,3.5,4511,303,4.0,2.5,,
26W23.05,1008,move,1317,1411,20,1337,True,10,4511,0,10,us,False,4982,4686,me,1184,4.0,4511,0,4.5,2.5,,
26W23.05,1009,move,1337,1518,-8,1329,False,2,0,6000,1,de,False,4918,4961,opp,43,1.0,5957,6000,1.0,1.5,,
26W23.05,1009,move,1337,1518,-8,1329,False,2,0,6000,2,as,False,527,4984,opp,6686,1.5,0,6000,1.0,2.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,1,py,False,4949,4929,me,20,1.0,6000,5980,1.5,1.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,2,ke,False,4996,4995,me,2,1.5,6000,5978,2.0,1.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,3,fr,False,4977,4861,me,232,2.0,6000,5746,2.5,1.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,4,pe,False,4944,4417,me,1318,2.5,6000,4428,3.0,1.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,5,cz,False,4999,5000,opp,1,1.0,5999,4428,3.0,1.5,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,6,ru,False,3535,4992,opp,2186,1.5,3813,4428,3.0,2.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,7,ke,False,4991,4748,me,729,3.0,3813,3699,3.5,2.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,8,jp,False,4907,4894,me,46,3.5,3813,3653,4.0,2.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,9,za,False,4595,4595,tie,0,0.0,3813,3653,4.5,2.5,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,10,ba,False,4719,4836,opp,293,2.5,3520,3653,4.5,3.0,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,11,de,False,3895,4949,opp,3162,3.0,358,3653,4.5,3.5,,
26W23.05,1010,move,1329,1433,-11,1318,False,12,0,3653,12,la,False,3785,4986,opp,4204,3.5,0,3653,4.5,4.0,,
26W23.05,1011,move,1318,1468,-9,1309,False,5,0,5998,1,ru,False,3572,3726,opp,154,1.0,5846,6000,1.0,1.5,,
26W23.05,1011,move,1318,1468,-9,1309,False,5,0,5998,2,fi,False,4999,4997,me,2,1.0,5846,5998,1.5,1.5,,
26W23.05,1011,move,1318,1468,-9,1309,False,5,0,5998,3,cl,False,3922,4987,opp,1598,1.5,4248,5998,1.5,2.0,,
26W23.05,1011,move,1318,1468,-9,1309,False,5,0,5998,4,mx,False,4574,4642,opp,136,2.0,4112,5998,1.5,2.5,,
26W23.05,1011,move,1318,1468,-9,1309,False,5,0,5998,5,do,False,511,4994,opp,11208,2.5,0,5998,1.5,3.0,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,1,jp,False,4868,4933,opp,65,1.0,5935,6000,1.0,1.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,2,fr,False,5000,4420,me,580,1.0,5935,5420,1.5,1.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,3,za,False,4920,4939,opp,29,1.5,5906,5420,1.5,2.0,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,4,in,False,3093,4161,opp,2136,2.0,3770,5420,1.5,2.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,5,cl,False,4999,4525,me,711,1.5,3770,4709,2.0,2.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,6,us,False,4999,4233,me,1532,2.0,3770,3177,2.5,2.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,7,fr,False,4998,4228,me,1925,2.5,3770,1252,3.0,2.5,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,8,us,False,4215,4662,opp,1118,2.5,2652,1252,3.0,3.0,,
26W23.05,1012,move,1309,1477,-9,1300,False,9,0,1252,9,mx,False,3696,4591,opp,2685,3.0,0,1252,3.0,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,1,jp,False,4923,4839,me,84,1.0,6000,5916,1.5,1.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,2,id,False,4859,4942,opp,83,1.0,5917,5916,1.5,1.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,3,gr,False,4374,4536,opp,243,1.5,5674,5916,1.5,2.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,4,us,False,4995,4696,me,449,1.5,5674,5467,2.0,2.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,5,np,False,4392,4598,opp,412,2.0,5262,5467,2.0,2.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,6,nl,False,4667,4958,opp,728,2.5,4534,5467,2.0,3.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,7,hr,False,4925,4957,opp,96,3.0,4438,5467,2.0,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,8,uk,False,4987,4968,me,38,2.0,4438,5429,2.5,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,9,cz,False,4813,4641,me,430,2.5,4438,4999,3.0,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,10,co,False,4992,4693,me,897,3.0,4438,4102,3.5,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,11,bg,False,4974,4756,me,763,3.5,4438,3339,4.0,3.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,12,no,False,4834,4859,opp,88,3.5,4350,3339,4.0,4.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,13,gl,False,4997,4767,me,920,4.0,4350,2419,4.5,4.0,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,14,jp,False,4592,4904,opp,1248,4.0,3102,2419,4.5,4.5,,
26W23.05,1013,move,1300,1197,-21,1279,False,15,0,2419,15,br,False,1864,3890,opp,9117,4.5,0,2419,4.5,5.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,1,it,False,4901,4960,opp,59,1.0,5941,6000,1.0,1.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,2,jp,False,4790,4935,opp,218,1.5,5723,6000,1.0,2.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,3,uk,False,4674,4309,me,365,1.0,5723,5635,1.5,2.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,4,mx,False,4543,3061,me,2223,1.5,5723,3412,2.0,2.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,5,us,False,4082,4404,opp,644,2.0,5079,3412,2.0,2.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,6,us,False,4999,4572,me,854,2.0,5079,2558,2.5,2.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,7,uk,False,5000,4725,me,688,2.5,5079,1870,3.0,2.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,8,ae,False,4978,4923,me,165,3.0,5079,1705,3.5,2.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,9,ph,False,4998,4666,me,1162,3.5,5079,543,4.0,2.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,10,in,False,4467,4532,opp,163,2.5,4916,543,4.0,3.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,11,mx,False,3685,4971,opp,3858,3.0,1058,543,4.0,3.5,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,12,pt,False,4802,4991,opp,662,3.5,396,543,4.0,4.0,,
26W23.05,1014,move,1279,1246,-18,1261,False,13,0,543,13,ru,False,1017,3691,opp,10696,4.0,0,543,4.0,4.5,,
26W23.05,1015,move,1261,1188,13,1274,True,14,1576,0,1,jp,False,4892,4657,me,235,1.0,6000,5765,1.5,1.0,,
